model,device,dtype,batch_size,length,dim,level,benchmark_level,mae,mape,rmse,time
monomial_approx2,cpu,float64,4,50,2,12,21,8.925152283900673e-16,1.8639191374134528e-15,4.547109642834451e-15,0.39371937583200634
monomial_approx2,cpu,float64,4,50,2,13,21,8.925152283900673e-16,1.8639191374134528e-15,4.547109642834451e-15,0.3904818184673786
monomial_approx2,cpu,float64,4,50,2,14,21,8.925152283900673e-16,1.8639191374134528e-15,4.547109642834451e-15,0.45139347156509757
monomial_approx2,cpu,float64,4,50,2,15,21,8.925152283900673e-16,1.8639191374134528e-15,4.547109642834451e-15,0.39729837514460087
monomial_approx2,cpu,float64,4,50,2,16,21,8.925152283900673e-16,1.8639191374134528e-15,4.547109642834451e-15,0.4406804838217795
monomial_approx2,cpu,float64,4,50,2,17,21,8.925152283900673e-16,1.8639191374134528e-15,4.547109642834451e-15,0.43441309919580817
monomial_interp2,cpu,float64,4,50,2,2,21,2.3812483339324952e-08,4.784564284815793e-08,1.241333877745412e-07,0.31965852645225823
monomial_interp2,cpu,float64,4,50,2,3,21,1.3054217940997037e-09,1.8332833053565513e-09,7.188299983141745e-09,0.16090286895632744
monomial_interp2,cpu,float64,4,50,2,4,21,1.0224980584450094e-13,1.4952539812184362e-13,5.702199519214523e-13,0.6542881263885647
monomial_interp2,cpu,float64,4,50,2,5,21,4.613323612012721e-14,7.041212474454942e-14,2.050368714407875e-13,1.2425458694342524
monomial_interp2,cpu,float64,4,50,2,6,21,4.762509830946726e-14,7.60491773691477e-14,2.1367855534625288e-13,1.9243487557396293
monomial_interp2,cpu,float64,4,50,2,7,21,4.3129562421473366e-14,6.454208310742419e-14,2.0207208555726802e-13,0.6607395010069013
monomial_interp2,cpu,float64,4,50,2,8,21,4.7862755425676085e-14,7.655272931072206e-14,2.132034292663472e-13,3.629900131607428
monomial_interp2,cpu,float64,4,50,2,9,21,4.965732686157409e-14,7.386520200176162e-14,2.2046207280347206e-13,3.0414430929813534
monomial_interp2,cpu,float64,4,50,2,10,21,4.718187646135519e-14,8.0066453654224e-14,2.0389416674045466e-13,3.8976814192719758
monomial_interp2,cpu,float64,4,50,2,11,21,4.7840204020488386e-14,8.122641890681793e-14,2.0562455145528029e-13,2.6390471840277314
monomial_interp2,cpu,float64,4,50,2,12,21,5.239038369797555e-14,8.094177424649988e-14,2.333403450490779e-13,5.692144047468901
monomial_interp2,cpu,float64,4,50,2,13,21,4.805444236977152e-14,7.814559766847738e-14,2.1293046566480365e-13,4.212267727358267
monomial_interp2,cpu,float64,4,50,2,14,21,4.9655592138098115e-14,7.558226076943873e-14,2.2363052108818405e-13,4.586196647724137
monomial_interp2,cpu,float64,4,50,2,15,21,4.921757446041397e-14,7.022567933186007e-14,2.264555863748905e-13,3.2643065073061734
monomial_interp2,cpu,float64,4,50,2,16,21,4.8037095135011754e-14,7.340471917625071e-14,2.164879052546876e-13,3.7812623695936054
monomial_interp2,cpu,float64,4,50,2,17,21,4.503949296852383e-14,7.117596176806703e-14,2.0280595366181948e-13,4.349855679553002
sigkerax,cpu,float64,4,50,2,1,21,0.0003187717666173562,0.0008093167155970222,0.0017915751306192798,0.006394077558070421
sigkerax,cpu,float64,4,50,2,2,21,9.213519399288786e-05,0.00026367100174221856,0.0005518894354824839,0.022544385865330696
sigkerax,cpu,float64,4,50,2,3,21,4.438661809074741e-05,0.00012843469092395083,0.000264330493520076,0.05023976252414286
sigkerax,cpu,float64,4,50,2,4,21,2.6238283666620184e-05,7.58008358521683e-05,0.00015429834158495694,0.08905954356305301
sigkerax,cpu,float64,4,50,2,5,21,1.7323637307524974e-05,4.992495211692135e-05,0.00010095051616513714,0.13919054879806936
sigkerax,cpu,float64,4,50,2,6,21,1.22757237564948e-05,3.5322552000512355e-05,7.113457212155403e-05,0.19887238461524248
sigkerax,cpu,float64,4,50,2,7,21,9.14752174279148e-06,2.6293151201398346e-05,5.2806662474338335e-05,0.27599079138599336
sigkerax,cpu,float64,4,50,2,8,21,7.0773586441858286e-06,2.0326807827251085e-05,4.074437936934581e-05,0.34925805730745196
sigkerax,cpu,float64,4,50,2,9,21,5.637299777821667e-06,1.6181113420735663e-05,3.238695343508452e-05,0.4523758722934872
sigkerax,cpu,float64,4,50,2,10,21,4.59555855123351e-06,1.3184689218788806e-05,2.6359414458667388e-05,0.557566792005673
sigkerax,cpu,float64,4,50,2,11,21,3.817816516875523e-06,1.0949145854265609e-05,2.187002472602726e-05,0.6761422515846789
sigkerax,cpu,float64,4,50,2,12,21,3.2219096816141907e-06,9.237217145755991e-06,1.8436793552706152e-05,0.7985819671303034
sigkerax,cpu,float64,4,50,2,13,21,2.755302215259013e-06,7.897355793326498e-06,1.5752708967753758e-05,0.9529647552408278
sigkerax,cpu,float64,4,50,2,14,21,2.3831396020372944e-06,6.8291035449164e-06,1.36147037431078e-05,1.0855336161330342
sigkerax,cpu,float64,4,50,2,15,21,2.081560153716945e-06,5.963737176502025e-06,1.188410900857238e-05,1.357032430358231
sigkerax,cpu,float64,4,50,2,16,21,1.8337857723062928e-06,5.252966694906893e-06,1.0463633209870554e-05,1.4791831634938717
sigkerax,cpu,float64,4,50,2,17,21,1.627745659792297e-06,4.662058912998194e-06,9.283396816889761e-06,1.8157491877209395
monomial_approx,cpu,float64,4,50,3,2,16,0.002307892852741574,0.0015009885667663183,0.015642502087687873,0.0261490389239043
monomial_approx,cpu,float64,4,50,3,3,16,8.707711792265913e-05,6.461477629797142e-05,0.0004647947597912991,0.043957486748695374
monomial_approx,cpu,float64,4,50,3,4,16,7.516024169013091e-07,4.913979178798708e-07,6.0091774191887235e-06,0.06503225746564567
monomial_approx,cpu,float64,4,50,3,5,16,9.816130408513146e-09,6.054001004965867e-09,7.812716847517137e-08,0.08382570184767246
monomial_approx,cpu,float64,4,50,3,6,16,7.026980386459769e-11,2.977968734639665e-11,7.367014889278276e-10,0.15941188158467412
monomial_approx,cpu,float64,4,50,3,7,16,5.671400848950015e-13,3.3105553282509093e-13,5.823844648372456e-12,0.17945832014083862
monomial_approx,cpu,float64,4,50,3,8,16,5.974387651264124e-15,3.553801293230383e-15,4.082074321728235e-14,0.21478645433671772
monomial_approx,cpu,float64,4,50,3,9,16,2.831068712794149e-15,2.0748371936823456e-15,1.536365757181862e-14,0.2630419039633125
monomial_approx,cpu,float64,4,50,3,10,16,2.824129818890242e-15,2.0581200316035637e-15,1.5332738689076572e-14,0.3017826185096055
monomial_approx,cpu,float64,4,50,3,11,16,2.8171909249863347e-15,2.041402869524782e-15,1.5302562835492614e-14,0.2777232644148171
monomial_approx,cpu,float64,4,50,3,12,16,2.8171909249863347e-15,2.041402869524782e-15,1.5302562835492614e-14,0.3945639943704009
monomial_approx,cpu,float64,4,50,3,13,16,2.8171909249863347e-15,2.041402869524782e-15,1.5302562835492614e-14,0.3926378882024437
monomial_approx,cpu,float64,4,50,3,14,16,2.8171909249863347e-15,2.041402869524782e-15,1.5302562835492614e-14,0.4535269576590508
monomial_approx,cpu,float64,4,50,3,15,16,2.8171909249863347e-15,2.041402869524782e-15,1.5302562835492614e-14,0.41796922171488404
monomial_approx,cpu,float64,4,50,3,16,16,2.8171909249863347e-15,2.041402869524782e-15,1.5302562835492614e-14,0.46056356839835644
monomial_approx,cpu,float64,4,50,3,17,16,2.8171909249863347e-15,2.041402869524782e-15,1.5302562835492614e-14,0.44364882027730346
monomial_interp,cpu,float64,4,50,3,2,16,2.390616498267051e-07,2.302782952800589e-07,1.4635209612615527e-06,0.3175949186552316
monomial_interp,cpu,float64,4,50,3,3,16,1.0412880648014156e-08,9.380001995834458e-09,6.7302094876391e-08,0.21453116601333022
monomial_interp,cpu,float64,4,50,3,4,16,1.4161970207648977e-12,1.6723732754471769e-12,9.08240847266051e-12,0.7072353151161224
monomial_interp,cpu,float64,4,50,3,5,16,6.844178002118895e-14,4.1218671562503036e-14,3.401764699746703e-13,1.1989605634007603
monomial_interp,cpu,float64,4,50,3,6,16,6.735584312522747e-14,4.558854577609149e-14,2.9620036633046854e-13,2.1431814851239324
monomial_interp,cpu,float64,4,50,3,7,16,7.32469640496447e-14,4.7718010975888153e-14,3.3306746249859667e-13,0.8428014207165688
monomial_interp,cpu,float64,4,50,3,8,16,7.070732888081466e-14,4.6108338155922714e-14,3.242491828133262e-13,3.782922367565334
monomial_interp,cpu,float64,4,50,3,9,16,7.16614267926019e-14,4.776481022211266e-14,3.203429452332251e-13,3.3751542516984046
monomial_interp,cpu,float64,4,50,3,10,16,1.0905512604075795e-13,5.453489136358515e-14,5.96154567357545e-13,3.985317691694945
monomial_interp,cpu,float64,4,50,3,11,16,1.017068373965202e-13,5.224352114235283e-14,5.382461326874243e-13,2.320951053407043
monomial_interp,cpu,float64,4,50,3,12,16,9.120135202600466e-14,5.0462751371930187e-14,4.610236000437832e-13,5.920472125755623
monomial_interp,cpu,float64,4,50,3,13,16,9.358833152894874e-14,5.119259219941975e-14,4.799499689134639e-13,4.536142523633316
monomial_interp,cpu,float64,4,50,3,14,16,9.160380787243128e-14,5.0896846588709503e-14,4.644182379544969e-13,4.952005320228636
monomial_interp,cpu,float64,4,50,3,15,16,8.339856583106098e-14,4.867654843513368e-14,4.07603789156939e-13,3.589985070982948
monomial_interp,cpu,float64,4,50,3,16,16,8.189282585391311e-14,4.881424471597375e-14,3.912658751039265e-13,4.340294852154329
monomial_interp,cpu,float64,4,50,3,17,16,8.27012069937183e-14,4.8057950151484306e-14,4.0468963701476674e-13,4.879203855060041
monomial_approx2,cpu,float64,4,50,3,2,16,0.0023078928527419072,0.00150098856676674,0.015642502087687894,0.013272992335259914
monomial_approx2,cpu,float64,4,50,3,3,16,8.707711792277709e-05,6.461477629794575e-05,0.0004647947597914343,0.04616456804797053
monomial_approx2,cpu,float64,4,50,3,4,16,7.516024168874313e-07,4.913979179564942e-07,6.009177419106173e-06,0.053502005990594625
monomial_approx2,cpu,float64,4,50,3,5,16,9.816130536882683e-09,6.054001043356992e-09,7.812717084966859e-08,0.08613248402252793
monomial_approx2,cpu,float64,4,50,3,6,16,7.026967202561352e-11,2.977965372358058e-11,7.367013417309919e-10,0.16595243150368333
monomial_approx2,cpu,float64,4,50,3,7,16,5.668417124571334e-13,3.308305982037303e-13,5.823868852192887e-12,0.17918460071086884
monomial_approx2,cpu,float64,4,50,3,8,16,5.64479019082853e-15,3.5480831497433276e-15,3.883071490658351e-14,0.20104293921031058
monomial_approx2,cpu,float64,4,50,3,9,16,2.8033131371785203e-15,1.955869175874921e-15,1.4508707805230945e-14,0.26162727596238256
monomial_approx2,cpu,float64,4,50,3,10,16,2.789435349370706e-15,1.9224348517173576e-15,1.445764462076309e-14,0.3147156478371471
monomial_approx2,cpu,float64,4,50,3,11,16,2.789435349370706e-15,1.9224348517173576e-15,1.445764462076309e-14,0.29127109167166054
monomial_approx2,cpu,float64,4,50,3,12,16,2.789435349370706e-15,1.9224348517173576e-15,1.445764462076309e-14,0.4077250752598047
monomial_approx2,cpu,float64,4,50,3,13,16,2.789435349370706e-15,1.9224348517173576e-15,1.445764462076309e-14,0.41535982326604426
monomial_approx2,cpu,float64,4,50,3,14,16,2.789435349370706e-15,1.9224348517173576e-15,1.445764462076309e-14,0.46526900329627097
monomial_approx2,cpu,float64,4,50,3,15,16,2.789435349370706e-15,1.9224348517173576e-15,1.445764462076309e-14,0.4146749184001237
monomial_approx2,cpu,float64,4,50,3,16,16,2.789435349370706e-15,1.9224348517173576e-15,1.445764462076309e-14,0.4717839923687279
monomial_approx2,cpu,float64,4,50,3,17,16,2.789435349370706e-15,1.9224348517173576e-15,1.445764462076309e-14,0.49321096134372056
monomial_interp2,cpu,float64,4,50,3,2,16,2.390616473980922e-07,2.3027829464139773e-07,1.4635209524174894e-06,0.33608217537403107
monomial_interp2,cpu,float64,4,50,3,3,16,1.0412879489218874e-08,9.380001897845046e-09,6.730207230277035e-08,0.16983216325752437
monomial_interp2,cpu,float64,4,50,3,4,16,1.4167590711711142e-12,1.672844968447295e-12,9.085051568226499e-12,0.6973552484996617
monomial_interp2,cpu,float64,4,50,3,5,16,6.869158020172961e-14,4.175968099283222e-14,3.460243385800638e-13,1.3001137259416282
monomial_interp2,cpu,float64,4,50,3,6,16,7.608844110329471e-14,4.8032084119352486e-14,3.481753087882442e-13,2.0467782663181424
monomial_interp2,cpu,float64,4,50,3,7,16,7.513087374455552e-14,4.639234448069371e-14,3.468310830143779e-13,0.7435096143744886
monomial_interp2,cpu,float64,4,50,3,8,16,7.116529587847253e-14,4.623868461884073e-14,3.226052511272436e-13,3.8904238208197057
monomial_interp2,cpu,float64,4,50,3,9,16,7.302491944471967e-14,4.647777737948006e-14,3.3989049527443335e-13,3.3071328522637486
monomial_interp2,cpu,float64,4,50,3,10,16,6.204065039483453e-14,4.578888397079145e-14,2.681387196016366e-13,3.8728519862052053
monomial_interp2,cpu,float64,4,50,3,11,16,6.855974121755537e-14,4.7670127267200514e-14,3.140655173912819e-13,2.2452875652816147
monomial_interp2,cpu,float64,4,50,3,12,16,6.382741557509064e-14,4.473771288711434e-14,2.8263099655079796e-13,5.821296077687293
monomial_interp2,cpu,float64,4,50,3,13,16,6.941669461468791e-14,4.633631839240053e-14,3.0876082774581424e-13,4.289615666028112
monomial_interp2,cpu,float64,4,50,3,14,16,7.282716096845832e-14,4.84526864756979e-14,3.2707739826821107e-13,4.733184847282246
monomial_interp2,cpu,float64,4,50,3,15,16,7.14740766571964e-14,4.910663146530346e-14,3.1459131307061364e-13,3.3244486916810274
monomial_interp2,cpu,float64,4,50,3,16,16,6.677991493120317e-14,4.448846607853838e-14,3.032518456551733e-13,3.5836856223177165
monomial_interp2,cpu,float64,4,50,3,17,16,7.069345109300684e-14,4.772082486474527e-14,3.14624473005738e-13,4.275174100184813
sigkerax,cpu,float64,4,50,3,1,16,0.0012042100594021783,0.0007021708571420724,0.009198215935130474,0.006429139757528901
sigkerax,cpu,float64,4,50,3,2,16,0.0004053125013413622,0.00023794582150359525,0.0029825043471568492,0.022836107295006514
sigkerax,cpu,float64,4,50,3,3,16,0.0001969802806621769,0.00011600457154873932,0.0014363260476183343,0.050590669736266136
sigkerax,cpu,float64,4,50,3,4,16,0.00011584705321465022,6.836568020041844e-05,0.0008396894737587845,0.0896276431158185
sigkerax,cpu,float64,4,50,3,5,16,7.60737148158136e-05,4.4944977232622225e-05,0.0005496957750983308,0.1425588100682944
sigkerax,cpu,float64,4,50,3,6,16,5.3722057145658836e-05,3.176231264278743e-05,0.00038745088260403176,0.19994472851976752
sigkerax,cpu,float64,4,50,3,7,16,3.995462892511514e-05,2.363704893696784e-05,0.00028766695002457686,0.2844004579819739
sigkerax,cpu,float64,4,50,3,8,16,3.086868178043753e-05,1.8270025945534522e-05,0.00022197634479694035,0.36654530954547226
sigkerax,cpu,float64,4,50,3,9,16,2.456103572663279e-05,1.4541743525492513e-05,0.00017645423372993424,0.46795185888186097
sigkerax,cpu,float64,4,50,3,10,16,2.0005156461014306e-05,1.1847561313865995e-05,0.0001436191449606181,0.5745845765341073
sigkerax,cpu,float64,4,50,3,11,16,1.6608015505160945e-05,9.83783461007162e-06,0.00011916130709373216,0.6773567304480821
sigkerax,cpu,float64,4,50,3,12,16,1.4007721423261316e-05,8.299032189229184e-06,0.00010045639433974716,0.8252180188428611
sigkerax,cpu,float64,4,50,3,13,16,1.1973322305295492e-05,7.094801331127515e-06,8.583245755623468e-05,0.9795932122506201
sigkerax,cpu,float64,4,50,3,14,16,1.0351826315254525e-05,6.134771876583092e-06,7.418345262229956e-05,1.1043467419221997
sigkerax,cpu,float64,4,50,3,15,16,9.038641994342511e-06,5.357137368470054e-06,6.475409002072411e-05,1.3807995549868792
sigkerax,cpu,float64,4,50,3,16,16,7.96030580084428e-06,4.718470250260622e-06,5.701437971178589e-05,1.4782261475920677
sigkerax,cpu,float64,4,50,3,17,16,7.06399002661437e-06,4.187534220809649e-06,5.058351531040851e-05,1.7454891633242369
monomial_approx,cpu,float64,4,100,2,2,21,0.0021197843579983666,0.010011561086170838,0.01274644076942014,0.1014109414536506
monomial_approx,cpu,float64,4,100,2,3,21,0.00030838206025872363,0.0008697797934143973,0.0017564100619006395,0.17600367171689868
monomial_approx,cpu,float64,4,100,2,4,21,9.265938470475431e-07,4.777597433860873e-06,7.152229959416749e-06,0.26001205900684
monomial_approx,cpu,float64,4,100,2,5,21,5.6062138845298926e-08,1.7415305786940841e-07,3.4747551847203143e-07,0.3414863748475909
monomial_approx,cpu,float64,4,100,2,6,21,1.9730881208393503e-10,8.953161091597169e-10,1.4300466904486993e-09,0.6026768577285111
monomial_approx,cpu,float64,4,100,2,7,21,4.378133706267606e-12,1.3824234843774614e-11,2.796345711059269e-11,0.5960488743148744
monomial_approx,cpu,float64,4,100,2,8,21,1.5400875019722093e-14,6.874938840398548e-14,1.1115473033496466e-13,0.7301311024930328
monomial_approx,cpu,float64,4,100,2,9,21,2.3418766925686896e-15,9.376917008017099e-15,1.2091304859045129e-14,0.9609689582139254
monomial_approx,cpu,float64,4,100,2,10,21,2.321493691725962e-15,9.402252763097912e-15,1.1835387601486999e-14,1.1117731912527233
monomial_approx,cpu,float64,4,100,2,11,21,2.2711867109226347e-15,9.390838248692967e-15,1.1618305008754508e-14,1.0519331933464855
monomial_approx,cpu,float64,4,100,2,12,21,2.2711867109226347e-15,9.390838248692967e-15,1.1618305008754508e-14,1.547651888569817
monomial_approx,cpu,float64,4,100,2,13,21,2.2711867109226347e-15,9.390838248692967e-15,1.1618305008754508e-14,1.486880861921236
monomial_approx,cpu,float64,4,100,2,14,21,2.2711867109226347e-15,9.390838248692967e-15,1.1618305008754508e-14,1.8050637121777982
monomial_approx,cpu,float64,4,100,2,15,21,2.2711867109226347e-15,9.390838248692967e-15,1.1618305008754508e-14,1.6031375802122056
monomial_approx,cpu,float64,4,100,2,16,21,2.2711867109226347e-15,9.390838248692967e-15,1.1618305008754508e-14,1.7889747393783182
monomial_approx,cpu,float64,4,100,2,17,21,2.2711867109226347e-15,9.390838248692967e-15,1.1618305008754508e-14,1.6821357090957463
monomial_interp,cpu,float64,4,100,2,2,21,4.0089151955979146e-07,1.2979772263051138e-06,2.2269503391760304e-06,1.2624906480778009
monomial_interp,cpu,float64,4,100,2,3,21,3.22548523385216e-08,1.224611946460745e-07,1.8018149572831923e-07,0.8630435692612082
monomial_interp,cpu,float64,4,100,2,4,21,4.24665207512942e-12,1.750920576629747e-11,2.9718908484072116e-11,2.8795720250345767
monomial_interp,cpu,float64,4,100,2,5,21,2.1744021513891987e-13,7.052818708885374e-13,1.0220331277440061e-12,4.997437579091638
monomial_interp,cpu,float64,4,100,2,6,21,1.784761574641358e-13,3.487707735170596e-13,8.374656834874794e-13,6.726355851860717
monomial_interp,cpu,float64,4,100,2,7,21,1.787467743263882e-13,3.215174940784841e-13,8.473223516127405e-13,3.4703998691402376
monomial_interp,cpu,float64,4,100,2,8,21,1.7319132239457247e-13,3.1832942316084594e-13,8.193487468608154e-13,12.29390021553263
monomial_interp,cpu,float64,4,100,2,9,21,1.7556485779057773e-13,3.2961792661645226e-13,8.267198385041918e-13,9.899217613972723
monomial_interp,cpu,float64,4,100,2,10,21,1.7651982306410297e-13,2.1548543112287474e-13,9.048617696742486e-13,11.460213870508596
monomial_interp,cpu,float64,4,100,2,11,21,1.7566633911392238e-13,2.115097450175714e-13,8.931401055572669e-13,8.730090696364641
monomial_interp,cpu,float64,4,100,2,12,21,1.795907172974509e-13,2.5343115101557334e-13,8.979424958625921e-13,15.625479336362332
monomial_interp,cpu,float64,4,100,2,13,21,1.7605925398123112e-13,2.587511644110576e-13,8.753337552459111e-13,14.806650150101632
monomial_interp,cpu,float64,4,100,2,14,21,1.7754808040448822e-13,2.5896640105072713e-13,8.851874893293931e-13,15.81641661003232
monomial_interp,cpu,float64,4,100,2,15,21,1.780962530228969e-13,2.952945836045281e-13,8.681606791483763e-13,14.66443602903746
monomial_interp,cpu,float64,4,100,2,16,21,1.7543735561509344e-13,2.921526950504937e-13,8.433013729029785e-13,16.11833752458915
monomial_interp,cpu,float64,4,100,2,17,21,1.7348535802375054e-13,2.983768220076396e-13,8.320195849836848e-13,19.122292133048177
monomial_approx2,cpu,float64,4,100,2,2,21,0.002119784357998573,0.010011561086170746,0.012746440769421795,0.05036657676100731
monomial_approx2,cpu,float64,4,100,2,3,21,0.00030838206025817676,0.0008697797934117237,0.0017564100618976967,0.18750002793967724
monomial_approx2,cpu,float64,4,100,2,4,21,9.265938471000185e-07,4.777597436008507e-06,7.152229959356829e-06,0.21005607722327113
monomial_approx2,cpu,float64,4,100,2,5,21,5.6062138565141084e-08,1.7415305825539744e-07,3.474755163605893e-07,0.34982946910895407
monomial_approx2,cpu,float64,4,100,2,6,21,1.9730915208973632e-10,8.9531558555522e-10,1.4300466557188916e-09,0.6363174861762673
monomial_approx2,cpu,float64,4,100,2,7,21,4.3775829315639836e-12,1.3824496837835602e-11,2.7962825941490303e-11,0.634258886333555
monomial_approx2,cpu,float64,4,100,2,8,21,1.547807021440306e-14,6.791238184273606e-14,1.1245290319537156e-13,0.7272347551770508
monomial_approx2,cpu,float64,4,100,2,9,21,1.8093165854438098e-15,9.48723075101981e-15,8.568407380488399e-15,0.9972484663594514
monomial_approx2,cpu,float64,4,100,2,10,21,2.0842702563861337e-15,9.894281910229519e-15,1.0090831438723241e-14,1.1452056986745447
monomial_approx2,cpu,float64,4,100,2,11,21,2.0703924685783193e-15,9.868913270025657e-15,1.0039397351764835e-14,1.073868439765647
monomial_approx2,cpu,float64,4,100,2,12,21,2.0703924685783193e-15,9.868913270025657e-15,1.0039397351764835e-14,1.614271591650322
monomial_approx2,cpu,float64,4,100,2,13,21,2.0703924685783193e-15,9.868913270025657e-15,1.0039397351764835e-14,1.547859523911029
monomial_approx2,cpu,float64,4,100,2,14,21,2.0703924685783193e-15,9.868913270025657e-15,1.0039397351764835e-14,1.8394886339083314
monomial_approx2,cpu,float64,4,100,2,15,21,2.0703924685783193e-15,9.868913270025657e-15,1.0039397351764835e-14,1.6414179608691484
monomial_approx2,cpu,float64,4,100,2,16,21,2.0703924685783193e-15,9.868913270025657e-15,1.0039397351764835e-14,1.8127721548080444
monomial_approx2,cpu,float64,4,100,2,17,21,2.0703924685783193e-15,9.868913270025657e-15,1.0039397351764835e-14,1.7304136720485985
monomial_interp2,cpu,float64,4,100,2,2,21,4.008915193047871e-07,1.297977250175972e-06,2.2269503420480718e-06,1.3461617731954902
monomial_interp2,cpu,float64,4,100,2,3,21,3.225485172919998e-08,1.2246118494558661e-07,1.801814715678568e-07,0.6885984938126057
monomial_interp2,cpu,float64,4,100,2,4,21,4.25160210856812e-12,1.7518390208092123e-11,2.972954430236653e-11,2.738456798484549
monomial_interp2,cpu,float64,4,100,2,5,21,2.126879401764814e-13,6.891508491670938e-13,1.0041624203594867e-12,5.010028396733105
monomial_interp2,cpu,float64,4,100,2,6,21,1.8178687721803755e-13,3.307007559414232e-13,8.603202591813369e-13,6.2849467121995986
monomial_interp2,cpu,float64,4,100,2,7,21,1.715502739862984e-13,3.562776636374706e-13,8.057996473817231e-13,3.184232730884105
monomial_interp2,cpu,float64,4,100,2,8,21,1.8429788944951397e-13,3.3207455996277567e-13,8.940265228256879e-13,11.811617525760084
monomial_interp2,cpu,float64,4,100,2,9,21,1.762995131826539e-13,3.4044628977730245e-13,8.334931781157266e-13,9.22854668344371
monomial_interp2,cpu,float64,4,100,2,10,21,1.814308252245933e-13,3.8510389666356723e-13,8.292054630039397e-13,10.418235968565568
monomial_interp2,cpu,float64,4,100,2,11,21,1.73526124025436e-13,3.6359402553426343e-13,8.101432595323773e-13,7.601384353591129
monomial_interp2,cpu,float64,4,100,2,12,21,1.7559087864271739e-13,3.5601417336010404e-13,8.227230126608729e-13,15.971220637205988
monomial_interp2,cpu,float64,4,100,2,13,21,1.7468275090304353e-13,3.716588530920653e-13,8.032602029267459e-13,12.958942740689963
monomial_interp2,cpu,float64,4,100,2,14,21,1.7743488969768073e-13,3.2169378196588936e-13,8.48267745808955e-13,14.450250123627484
monomial_interp2,cpu,float64,4,100,2,15,21,1.7836123203385235e-13,3.0036194996120113e-13,8.377749560239444e-13,12.507480492116883
monomial_interp2,cpu,float64,4,100,2,16,21,1.8097936343997034e-13,3.779584916037208e-13,8.527843399381071e-13,14.192143411608413
monomial_interp2,cpu,float64,4,100,2,17,21,1.7707710298076051e-13,3.50400275413811e-13,8.245790665526179e-13,16.19983690371737
sigkerax,cpu,float64,4,100,2,1,21,0.0014646424353789442,0.00490211363362076,0.008341512425069733,0.02442621998488903
sigkerax,cpu,float64,4,100,2,2,21,0.00042260875445624194,0.0011840405412493016,0.002237496645365945,0.0901163371745497
sigkerax,cpu,float64,4,100,2,3,21,0.00021561679416031137,0.0006367053708732403,0.0011496485036928683,0.20574678923003376
sigkerax,cpu,float64,4,100,2,4,21,0.00013136335676109355,0.000406231100062408,0.0006985173546887154,0.36503145820461214
sigkerax,cpu,float64,4,100,2,5,21,8.794119421993377e-05,0.0002784279323220144,0.00046821521555217427,0.5762294325977564
sigkerax,cpu,float64,4,100,2,6,21,6.286079001568403e-05,0.00020188305835150834,0.0003352578279869727,0.8379184778314084
sigkerax,cpu,float64,4,100,2,7,21,4.7122874189545975e-05,0.0001527964608746002,0.00025171741638737986,1.1469488278962672
sigkerax,cpu,float64,4,100,2,8,21,3.6617811366762044e-05,0.00011955300790009429,0.00019586447443260255,1.497360608074814
sigkerax,cpu,float64,4,100,2,9,21,2.926401222895763e-05,9.603946621718055e-05,0.00015670631985695744,1.9777590008452535
sigkerax,cpu,float64,4,100,2,10,21,2.391859185049694e-05,7.881417992942285e-05,0.0001282037960944297,2.361475894227624
sigkerax,cpu,float64,4,100,2,11,21,1.991262536277065e-05,6.582676849331728e-05,0.00010681798045800448,2.8545322422869503
sigkerax,cpu,float64,4,100,2,12,21,1.6833800718081635e-05,5.579662294314528e-05,9.036463747498356e-05,3.412513102637604
sigkerax,cpu,float64,4,100,2,13,21,1.4416887595183284e-05,4.789149189826481e-05,7.743687062415785e-05,4.114725411403924
sigkerax,cpu,float64,4,100,2,14,21,1.2485054537043731e-05,4.1551956858783426e-05,6.709550712312016e-05,4.8549757222644985
sigkerax,cpu,float64,4,100,2,15,21,1.0916761016798327e-05,3.639095031851164e-05,5.869432337408355e-05,5.916804171167314
sigkerax,cpu,float64,4,100,2,16,21,9.626258697053788e-06,3.213387441976263e-05,5.1776936146949856e-05,7.936891466844827
sigkerax,cpu,float64,4,100,2,17,21,8.551645029822395e-06,2.8581561062543392e-05,4.60135465191422e-05,7.108894403092563
monomial_approx,cpu,float64,4,100,3,2,16,0.004315998479994285,0.0050501797496472645,0.02137847619729164,0.10774191888049245
monomial_approx,cpu,float64,4,100,3,3,16,0.00044093461492733174,0.0003762139065549194,0.0023814668883301872,0.17872104467824101
monomial_approx,cpu,float64,4,100,3,4,16,2.346910863253171e-06,2.8931434906621882e-06,1.2157778570196827e-05,0.2668550000526011
monomial_approx,cpu,float64,4,100,3,5,16,5.9580551371035684e-08,4.637023718913096e-08,3.88618185345463e-07,0.3703505117446184
monomial_approx,cpu,float64,4,100,3,6,16,3.867209504015978e-10,4.634746419687174e-10,2.3645951285881234e-09,0.6174125869292766
monomial_approx,cpu,float64,4,100,3,7,16,4.119222324350247e-12,3.998182729882563e-12,3.0160959491736935e-11,0.6396753513254225
monomial_approx,cpu,float64,4,100,3,8,16,7.720074579609104e-13,4.1022514394631815e-13,6.876540010583718e-12,0.7312292731367052
monomial_approx,cpu,float64,4,100,3,9,16,7.60294605051115e-13,4.072989124807388e-13,6.901724493357409e-12,0.9800042542628944
monomial_approx,cpu,float64,4,100,3,10,16,7.603882801188178e-13,4.0749870100576013e-13,6.902012955266448e-12,1.1084217505995184
